,date,RATE,RATE_30days_ago,change,RATE_7days
5814,2021-05-10,0.47,0.49,down,0.48
5815,2021-05-11,0.47,0.49,down,0.48
5816,2021-05-12,0.47,0.49,down,0.48
5817,2021-05-13,0.46,0.53,down,0.49
5818,2021-05-14,0.49,0.52,down,0.5
5819,2021-05-15,0.49,0.48,up,0.5
5820,2021-05-16,0.49,0.48,up,0.5
5821,2021-05-17,0.48,0.48,same,0.48
5822,2021-05-18,0.48,0.48,down,0.47
5823,2021-05-19,0.48,0.48,up,0.49
5824,2021-05-20,0.49,0.49,down,0.43
5825,2021-05-21,0.5,0.47,up,0.48
5826,2021-05-22,0.5,0.48,same,0.48
5827,2021-05-23,0.5,0.49,down,0.48
5828,2021-05-24,0.48,0.5,up,0.51
5829,2021-05-25,0.47,0.5,down,0.49
5830,2021-05-26,0.49,0.5,down,0.47
5831,2021-05-27,0.43,0.47,down,0.46
5832,2021-05-28,0.48,0.47,up,0.48
5833,2021-05-29,0.48,0.48,same,0.48
5834,2021-05-30,0.48,0.48,same,0.48
5835,2021-05-31,0.51,0.49,down,0.46
5836,2021-06-01,0.49,0.49,down,0.45
5837,2021-06-02,0.47,0.49,down,0.48
5838,2021-06-03,0.46,0.42,up,0.49
5839,2021-06-04,0.48,0.49,up,0.5
5840,2021-06-05,0.48,0.49,up,0.5
5841,2021-06-06,0.48,0.47,up,0.5
5842,2021-06-07,0.46,0.47,same,0.47
5843,2021-06-08,0.45,0.47,same,0.47
5844,2021-06-09,0.48,0.47,same,0.47
5845,2021-06-10,0.49,0.47,up,0.48
5846,2021-06-11,0.5,0.47,up,0.51
5847,2021-06-12,0.5,0.47,up,0.51
5848,2021-06-13,0.5,0.46,up,0.51
5849,2021-06-14,0.47,0.49,up,0.56
5850,2021-06-15,0.47,0.49,up,0.56
5851,2021-06-16,0.47,0.49,up,0.53
5852,2021-06-17,0.48,0.48,up,0.53
5853,2021-06-18,0.51,0.48,up,0.57
5854,2021-06-19,0.51,0.48,up,0.57
5855,2021-06-20,0.51,0.49,up,0.57
5856,2021-06-21,0.56,0.5,up,0.59
5857,2021-06-22,0.56,0.5,up,0.58
5858,2021-06-23,0.53,0.5,up,0.63
5859,2021-06-24,0.53,0.48,up,0.53
5860,2021-06-25,0.57,0.47,up,0.51
5861,2021-06-26,0.57,0.49,up,0.51
5862,2021-06-27,0.57,0.43,up,0.51
5863,2021-06-28,0.59,0.48,down,0.47
5864,2021-06-29,0.58,0.48,down,0.4
5865,2021-06-30,0.63,0.48,same,0.48
5866,2021-07-01,0.53,0.51,same,0.51
5867,2021-07-02,0.51,0.49,up,0.52
5868,2021-07-03,0.51,0.47,up,0.52
5869,2021-07-04,0.51,0.46,up,0.52
5870,2021-07-05,0.47,0.48,up,0.52
5871,2021-07-06,0.4,0.48,up,0.58
5872,2021-07-07,0.48,0.48,up,0.59
5873,2021-07-08,0.51,0.46,up,0.59
5874,2021-07-09,0.52,0.45,up,0.56
5875,2021-07-10,0.52,0.48,up,0.56
5876,2021-07-11,0.52,0.49,up,0.56
5877,2021-07-12,0.52,0.5,up,0.54
5878,2021-07-13,0.58,0.5,up,0.51
5879,2021-07-14,0.59,0.5,same,0.5
5880,2021-07-15,0.59,0.47,up,0.52
5881,2021-07-16,0.56,0.47,up,0.55
5882,2021-07-17,0.56,0.47,up,0.55
5883,2021-07-18,0.56,0.48,up,0.55
5884,2021-07-19,0.54,0.51,up,0.57
5885,2021-07-20,0.51,0.51,up,0.57
5886,2021-07-21,0.5,0.51,same,0.51
5887,2021-07-22,0.52,0.56,down,0.51
5888,2021-07-23,0.55,0.56,up,0.58
5889,2021-07-24,0.55,0.53,up,0.58
5890,2021-07-25,0.55,0.53,up,0.58
5891,2021-07-26,0.57,0.57,down,0.44
5892,2021-07-27,0.57,0.57,down,0.49
5893,2021-07-28,0.51,0.57,down,0.51
5894,2021-07-29,0.51,0.59,down,0.5
5895,2021-07-30,0.58,0.58,down,0.48
5896,2021-07-31,0.58,0.63,down,0.48
5897,2021-08-01,0.58,0.53,down,0.48
5898,2021-08-02,0.44,0.51,down,0.5
5899,2021-08-03,0.49,0.51,same,0.51
5900,2021-08-04,0.51,0.51,down,0.49
5901,2021-08-05,0.5,0.47,up,0.56
5902,2021-08-06,0.48,0.4,up,0.54
5903,2021-08-07,0.48,0.48,up,0.54
5904,2021-08-08,0.48,0.51,up,0.54
5905,2021-08-09,0.5,0.52,up,0.54
5906,2021-08-10,0.51,0.52,down,0.51
5907,2021-08-11,0.49,0.52,down,0.5
5908,2021-08-12,0.56,0.52,down,0.51
5909,2021-08-13,0.54,0.58,down,0.5
5910,2021-08-14,0.54,0.59,down,0.5
5911,2021-08-15,0.54,0.59,down,0.5
5912,2021-08-16,0.54,0.56,down,0.51
5913,2021-08-17,0.51,0.56,down,0.55
5914,2021-08-18,0.5,0.56,up,0.57
5915,2021-08-19,0.51,0.54,up,0.84
5916,2021-08-20,0.5,0.51,up,0.86
5917,2021-08-21,0.5,0.5,up,0.86
5918,2021-08-22,0.5,0.52,up,0.86
5919,2021-08-23,0.51,0.55,up,0.86
5920,2021-08-24,0.55,0.55,up,0.9
5921,2021-08-25,0.57,0.55,up,0.83
5922,2021-08-26,0.84,0.57,up,0.76
5923,2021-08-27,0.86,0.57,up,0.75
5924,2021-08-28,0.86,0.51,up,0.75
5925,2021-08-29,0.86,0.51,up,0.75
5926,2021-08-30,0.86,0.58,up,0.75
5927,2021-08-31,0.9,0.58,up,0.75
5928,2021-09-01,0.83,0.58,up,0.74
5929,2021-09-02,0.76,0.44,up,0.76
5930,2021-09-03,0.75,0.49,up,0.88
5931,2021-09-04,0.75,0.51,up,0.88
5932,2021-09-05,0.75,0.5,up,0.88
5933,2021-09-06,0.75,0.48,up,0.86
5934,2021-09-07,0.75,0.48,up,0.78
5935,2021-09-08,0.74,0.48,up,0.76
5936,2021-09-09,0.76,0.5,up,0.75
5937,2021-09-10,0.88,0.51,up,0.77
5938,2021-09-11,0.88,0.49,up,0.77
5939,2021-09-12,0.88,0.56,up,0.77
5940,2021-09-13,0.86,0.54,up,0.77
5941,2021-09-14,0.78,0.54,up,0.77
5942,2021-09-15,0.76,0.54,up,0.77
5943,2021-09-16,0.75,0.54,up,0.75
5944,2021-09-17,0.77,0.51,up,0.75
5945,2021-09-18,0.77,0.5,up,0.75
5946,2021-09-19,0.77,0.51,up,0.75
5947,2021-09-20,0.77,0.5,up,0.72
5948,2021-09-21,0.77,0.5,up,0.76
5949,2021-09-22,0.77,0.5,up,0.73
5950,2021-09-23,0.75,0.51,up,0.92
5951,2021-09-24,0.75,0.55,up,0.71
5952,2021-09-25,0.75,0.57,up,0.71
5953,2021-09-26,0.75,0.84,down,0.71
5954,2021-09-27,0.72,0.86,down,0.71
5955,2021-09-28,0.76,0.86,down,0.69
5956,2021-09-29,0.73,0.86,down,0.73
5957,2021-09-30,0.92,0.86,down,0.67
5958,2021-10-01,0.71,0.9,down,0.69
5959,2021-10-02,0.71,0.83,down,0.69
5960,2021-10-03,0.71,0.76,down,0.69
5961,2021-10-04,0.71,0.75,down,0.69
5962,2021-10-05,0.69,0.75,up,0.8
5963,2021-10-06,0.73,0.75,up,0.8
5964,2021-10-07,0.67,0.75,same,0.75
5965,2021-10-08,0.69,0.75,down,0.74
5966,2021-10-09,0.69,0.74,same,0.74
5967,2021-10-10,0.69,0.76,down,0.74
5968,2021-10-11,0.69,0.88,down,0.72
5969,2021-10-12,0.8,0.88,down,0.73
5970,2021-10-13,0.8,0.88,down,0.73
5971,2021-10-14,0.75,0.86,down,0.76
5972,2021-10-15,0.74,0.78,down,0.75
5973,2021-10-16,0.74,0.76,down,0.75
5974,2021-10-17,0.74,0.75,same,0.75
5975,2021-10-18,0.72,0.77,down,0.76
5976,2021-10-19,0.73,0.77,same,0.77
5977,2021-10-20,0.73,0.77,down,0.75
5978,2021-10-21,0.76,0.77,up,0.78
5979,2021-10-22,0.75,0.77,down,0.76
5980,2021-10-23,0.75,0.77,down,0.76
5981,2021-10-24,0.75,0.75,up,0.76
5982,2021-10-25,0.76,0.75,down,0.74
5983,2021-10-26,0.77,0.75,down,0.72
5984,2021-10-27,0.75,0.75,down,0.68
5985,2021-10-28,0.78,0.72,down,0.7
5986,2021-10-29,0.76,0.76,same,0.76
5987,2021-10-30,0.76,0.73,up,0.76
5988,2021-10-31,0.76,0.92,down,0.76
5989,2021-11-01,0.74,0.71,up,0.78
5990,2021-11-02,0.72,0.71,up,0.8
5991,2021-11-03,0.68,0.71,up,0.76
5992,2021-11-04,0.7,0.71,up,0.84
5993,2021-11-05,0.76,0.69,up,0.83
5994,2021-11-06,0.76,0.73,up,0.83
5995,2021-11-07,0.76,0.67,up,0.83
5996,2021-11-08,0.78,0.69,up,0.82
5997,2021-11-09,0.8,0.69,up,0.8
5998,2021-11-10,0.76,0.69,up,0.77
5999,2021-11-11,0.84,0.69,up,0.76
6000,2021-11-12,0.83,0.8,down,0.75
6001,2021-11-13,0.83,0.8,down,0.75
6002,2021-11-14,0.83,0.75,same,0.75
6003,2021-11-15,0.82,0.74,up,0.76
6004,2021-11-16,0.8,0.74,same,0.74
6005,2021-11-17,0.77,0.74,same,0.74
6006,2021-11-18,0.76,0.72,up,1.01
6007,2021-11-19,0.75,0.73,up,1.01
6008,2021-11-20,0.75,0.73,up,1.01
6009,2021-11-21,0.75,0.76,up,1.01
6010,2021-11-22,0.76,0.75,up,1.01
6011,2021-11-23,0.74,0.75,up,1.06
6012,2021-11-24,0.74,0.75,up,0.98
6013,2021-11-25,1.01,0.76,up,0.97
6014,2021-11-26,1.01,0.77,up,0.95
6015,2021-11-27,1.01,0.75,up,0.95
6016,2021-11-28,1.01,0.78,up,0.95
6017,2021-11-29,1.01,0.76,up,0.96
6018,2021-11-30,1.06,0.76,up,1.01
6019,2021-12-01,0.98,0.76,up,0.98
6020,2021-12-02,0.97,0.74,up,1.07
6021,2021-12-03,0.95,0.72,up,1.03
6022,2021-12-04,0.95,0.68,up,1.03
6023,2021-12-05,0.95,0.7,up,1.03
6024,2021-12-06,0.96,0.76,up,1.01
6025,2021-12-07,1.01,0.76,up,1.0
6026,2021-12-08,0.98,0.76,up,1.0
6027,2021-12-09,1.07,0.78,up,0.99
6028,2021-12-10,1.03,0.8,up,0.98
6029,2021-12-11,1.03,0.76,up,0.98
6030,2021-12-12,1.03,0.84,up,0.98
6031,2021-12-13,1.01,0.83,up,0.98
6032,2021-12-14,1.0,0.83,up,1.0
6033,2021-12-15,1.0,0.83,up,0.98
6034,2021-12-16,0.99,0.82,up,0.99
6035,2021-12-17,0.98,0.8,up,1.01
6036,2021-12-18,0.98,0.77,up,1.01
6037,2021-12-19,0.98,0.76,up,1.01
6038,2021-12-20,0.98,0.75,up,1.02
6039,2021-12-21,1.0,0.75,up,1.03
6040,2021-12-22,0.98,0.75,up,1.03
6041,2021-12-23,0.99,0.76,up,1.11
6042,2021-12-24,1.01,0.74,up,1.43
6043,2021-12-25,1.01,0.74,up,1.43
6044,2021-12-26,1.01,1.01,up,1.43
6045,2021-12-27,1.02,1.01,down,1.0
6046,2021-12-28,1.03,1.01,down,1.0
6047,2021-12-29,1.03,1.01,down,0.98
6048,2021-12-30,1.11,1.01,down,1.0
6049,2021-12-31,1.43,1.06,down,1.0
6050,2022-01-01,1.43,0.98,up,1.0
6051,2022-01-02,1.43,0.97,up,1.0
6052,2022-01-03,1.0,0.95,up,1.06
6053,2022-01-04,1.0,0.95,up,1.0
6054,2022-01-05,0.98,0.95,up,1.01
6055,2022-01-06,1.0,0.96,up,1.03
6056,2022-01-07,1.0,1.01,up,1.27
6057,2022-01-08,1.0,0.98,up,1.27
6058,2022-01-09,1.0,1.07,up,1.27
6059,2022-01-10,1.06,1.03,up,1.25
6060,2022-01-11,1.0,1.03,up,1.27
6061,2022-01-12,1.01,1.03,up,1.27
6062,2022-01-13,1.03,1.01,up,1.33
6063,2022-01-14,1.27,1.0,up,1.57
6064,2022-01-15,1.27,1.0,up,1.57
6065,2022-01-16,1.27,0.99,up,1.57
6066,2022-01-17,1.25,0.98,up,1.35
6067,2022-01-18,1.27,0.98,up,1.31
6068,2022-01-19,1.27,0.98,up,1.26
6069,2022-01-20,1.33,0.98,up,1.2
6070,2022-01-21,1.57,1.0,up,1.27
6071,2022-01-22,1.57,0.98,up,1.27
6072,2022-01-23,1.57,0.99,up,1.27
6073,2022-01-24,1.35,1.01,up,1.27
6074,2022-01-25,1.31,1.01,up,1.27
6075,2022-01-26,1.26,1.01,up,1.27
6076,2022-01-27,1.2,1.02,up,1.22
6077,2022-01-28,1.27,1.03,up,1.17
6078,2022-01-29,1.27,1.03,up,1.17
6079,2022-01-30,1.27,1.11,up,1.17
6080,2022-01-31,1.27,1.43,down,1.11
6081,2022-02-01,1.27,1.43,down,1.21
6082,2022-02-02,1.27,1.43,down,1.22
6083,2022-02-03,1.22,1.0,up,1.18
6084,2022-02-04,1.17,1.0,up,1.19
6085,2022-02-05,1.17,0.98,up,1.19
6086,2022-02-06,1.17,1.0,up,1.19
6087,2022-02-07,1.11,1.0,up,1.25
6088,2022-02-08,1.21,1.0,up,1.19
6089,2022-02-09,1.22,1.0,up,1.19
6090,2022-02-10,1.18,1.06,up,1.22
6091,2022-02-11,1.19,1.0,up,1.23
6092,2022-02-12,1.19,1.01,up,1.23
6093,2022-02-13,1.19,1.03,up,1.23
6094,2022-02-14,1.25,1.27,down,1.24
6095,2022-02-15,1.19,1.27,down,1.25
6096,2022-02-16,1.19,1.27,down,1.24
6097,2022-02-17,1.22,1.25,same,1.25
6098,2022-02-18,1.23,1.27,up,1.28
6099,2022-02-19,1.23,1.27,up,1.28
6100,2022-02-20,1.23,1.33,down,1.28
6101,2022-02-21,1.24,1.57,down,1.39
6102,2022-02-22,1.25,1.57,down,1.39
6103,2022-02-23,1.24,1.57,down,1.28
6104,2022-02-24,1.25,1.35,down,1.24
6105,2022-02-25,1.28,1.31,down,1.19
6106,2022-02-26,1.28,1.26,down,1.19
6107,2022-02-27,1.28,1.2,down,1.19
6108,2022-02-28,1.39,1.27,down,1.22
6109,2022-03-01,1.39,1.27,down,1.24
6110,2022-03-02,1.28,1.27,down,1.24
6111,2022-03-03,1.24,1.27,up,1.31
6112,2022-03-04,1.19,1.27,up,1.31
6113,2022-03-05,1.19,1.27,up,1.31
6114,2022-03-06,1.19,1.22,up,1.31
6115,2022-03-07,1.22,1.17,up,1.26
6116,2022-03-08,1.24,1.17,up,1.24
6117,2022-03-09,1.24,1.17,up,1.24
6118,2022-03-10,1.31,1.11,up,1.24
6119,2022-03-11,1.31,1.21,up,1.23
6120,2022-03-12,1.31,1.22,up,1.23
6121,2022-03-13,1.31,1.18,up,1.23
6122,2022-03-14,1.26,1.19,up,1.21
6123,2022-03-15,1.24,1.19,up,1.21
6124,2022-03-16,1.24,1.19,down,1.12
6125,2022-03-17,1.24,1.25,down,1.18
6126,2022-03-18,1.23,1.19,up,1.24
6127,2022-03-19,1.23,1.19,up,1.24
6128,2022-03-20,1.23,1.22,up,1.24
6129,2022-03-21,1.21,1.23,down,1.2
6130,2022-03-22,1.21,1.23,down,1.21
6131,2022-03-23,1.12,1.23,down,1.22
6132,2022-03-24,1.18,1.24,up,1.45
6133,2022-03-25,1.24,1.25,down,1.23
6134,2022-03-26,1.24,1.24,down,1.23
6135,2022-03-27,1.24,1.25,down,1.23
6136,2022-03-28,1.2,1.28,down,1.25
6137,2022-03-29,1.21,1.28,same,1.28
6138,2022-03-30,1.22,1.28,down,1.24
6139,2022-03-31,1.45,1.39,down,1.17
6140,2022-04-01,1.23,1.39,down,1.15
6141,2022-04-02,1.23,1.28,down,1.15
6142,2022-04-03,1.23,1.24,down,1.15
6143,2022-04-04,1.25,1.19,down,1.16
6144,2022-04-05,1.28,1.19,down,1.18
6145,2022-04-06,1.24,1.19,down,1.14
6146,2022-04-07,1.17,1.22,up,1.33
6147,2022-04-08,1.15,1.24,up,1.43
6148,2022-04-09,1.15,1.24,up,1.43
6149,2022-04-10,1.15,1.31,up,1.43
6150,2022-04-11,1.16,1.31,up,1.39
6151,2022-04-12,1.18,1.31,up,1.39
6152,2022-04-13,1.14,1.31,up,1.37
6153,2022-04-14,1.33,1.26,up,1.39
6154,2022-04-15,1.43,1.24,up,1.44
6155,2022-04-16,1.43,1.24,up,1.44
6156,2022-04-17,1.43,1.24,up,1.44
6157,2022-04-18,1.39,1.23,up,1.41
6158,2022-04-19,1.39,1.23,up,1.38
6159,2022-04-20,1.37,1.23,up,1.35
6160,2022-04-21,1.39,1.21,up,1.34
6161,2022-04-22,1.44,1.21,up,1.53
6162,2022-04-23,1.44,1.12,up,1.53
6163,2022-04-24,1.44,1.18,up,1.53
6164,2022-04-25,1.41,1.24,up,1.45
6165,2022-04-26,1.38,1.24,up,1.44
6166,2022-04-27,1.35,1.24,up,1.44
6167,2022-04-28,1.34,1.2,up,1.44
6168,2022-04-29,1.53,1.21,up,1.41
6169,2022-04-30,1.53,1.22,up,1.41
6170,2022-05-01,1.53,1.45,down,1.41
6171,2022-05-02,1.45,1.23,up,1.34
6172,2022-05-03,1.44,1.23,up,1.35
6173,2022-05-04,1.44,1.23,up,1.47
6174,2022-05-05,1.44,1.25,up,1.42
6175,2022-05-06,1.41,1.28,up,1.39
6176,2022-05-07,1.41,1.24,up,1.39
6177,2022-05-08,1.41,1.17,up,1.39
6178,2022-05-09,1.34,1.15,up,1.45
6179,2022-05-10,1.35,1.15,up,1.47
6180,2022-05-11,1.47,1.15,up,1.49
6181,2022-05-12,1.42,1.16,up,1.5
6182,2022-05-13,1.39,1.18,up,1.52
6183,2022-05-14,1.39,1.14,up,1.52
6184,2022-05-15,1.39,1.33,up,1.52
6185,2022-05-16,1.45,1.43,up,1.51
6186,2022-05-17,1.47,1.43,up,1.49
6187,2022-05-18,1.49,1.43,up,1.5
6188,2022-05-19,1.5,1.39,up,1.68
6189,2022-05-20,1.52,1.39,up,1.75
6190,2022-05-21,1.52,1.37,up,1.75
6191,2022-05-22,1.52,1.39,up,1.75
6192,2022-05-23,1.51,1.44,up,1.73
6193,2022-05-24,1.49,1.44,up,1.86
6194,2022-05-25,1.5,1.44,up,1.86
6195,2022-05-26,1.68,1.41,up,1.7
6196,2022-05-27,1.75,1.38,up,1.64
6197,2022-05-28,1.75,1.35,up,1.64
6198,2022-05-29,1.75,1.34,up,1.64
6199,2022-05-30,1.73,1.53,up,1.64
6200,2022-05-31,1.86,1.53,down,1.47
6201,2022-06-01,1.86,1.53,up,1.55
6202,2022-06-02,1.7,1.45,up,1.79
6203,2022-06-03,1.64,1.44,up,1.74
6204,2022-06-04,1.64,1.44,up,1.74
6205,2022-06-05,1.64,1.44,up,1.74
6206,2022-06-06,1.64,1.41,up,1.73
6207,2022-06-07,1.47,1.41,up,1.69
6208,2022-06-08,1.55,1.41,up,1.66
6209,2022-06-09,1.79,1.34,up,1.69
6210,2022-06-10,1.74,1.35,up,1.73
6211,2022-06-11,1.74,1.47,up,1.73
6212,2022-06-12,1.74,1.42,up,1.73
6213,2022-06-13,1.73,1.39,up,1.71
6214,2022-06-14,1.69,1.39,up,1.71
6215,2022-06-15,1.66,1.39,up,1.71
6216,2022-06-16,1.69,1.45,up,1.75
6217,2022-06-17,1.73,1.47,up,1.84
6218,2022-06-18,1.73,1.49,up,1.84
6219,2022-06-19,1.73,1.5,up,1.84
6220,2022-06-20,1.71,1.52,up,1.82
6221,2022-06-21,1.71,1.52,up,1.82
6222,2022-06-22,1.71,1.52,up,1.8
6223,2022-06-23,1.75,1.51,up,2.33
6224,2022-06-24,1.84,1.49,up,1.72
6225,2022-06-25,1.84,1.5,up,1.72
6226,2022-06-26,1.84,1.68,up,1.72
6227,2022-06-27,1.82,1.75,down,1.66
6228,2022-06-28,1.82,1.75,down,1.68
6229,2022-06-29,1.8,1.75,down,1.73
6230,2022-06-30,2.33,1.73,up,1.74
6231,2022-07-01,1.72,1.86,down,1.73
6232,2022-07-02,1.72,1.86,down,1.73
6233,2022-07-03,1.72,1.7,up,1.73
6234,2022-07-04,1.66,1.64,up,1.82
6235,2022-07-05,1.68,1.64,up,1.83
6236,2022-07-06,1.73,1.64,up,2.04
6237,2022-07-07,1.74,1.64,up,2.19
6238,2022-07-08,1.73,1.47,up,2.17
6239,2022-07-09,1.73,1.55,up,2.17
6240,2022-07-10,1.73,1.79,up,2.17
6241,2022-07-11,1.82,1.74,up,2.17
6242,2022-07-12,1.83,1.74,up,2.19
6243,2022-07-13,2.04,1.74,up,2.17
6244,2022-07-14,2.19,1.73,up,2.2
6245,2022-07-15,2.17,1.69,up,2.18
6246,2022-07-16,2.17,1.66,up,2.18
6247,2022-07-17,2.17,1.69,up,2.18
6248,2022-07-18,2.17,1.73,up,2.18
6249,2022-07-19,2.19,1.73,up,2.22
6250,2022-07-20,2.17,1.73,up,2.11
6251,2022-07-21,2.2,1.71,up,2.14
6252,2022-07-22,2.18,1.71,up,2.34
6253,2022-07-23,2.18,1.71,up,2.34
6254,2022-07-24,2.18,1.75,up,2.34
6255,2022-07-25,2.18,1.84,up,2.23
6256,2022-07-26,2.22,1.84,up,2.19
6257,2022-07-27,2.11,1.84,up,2.16
6258,2022-07-28,2.14,1.82,up,2.22
6259,2022-07-29,2.34,1.82,up,2.24
6260,2022-07-30,2.34,1.8,up,2.24
6261,2022-07-31,2.34,2.33,down,2.24
6262,2022-08-01,2.23,1.72,up,2.22
6263,2022-08-02,2.19,1.72,up,2.24
6264,2022-08-03,2.16,1.72,up,2.21
6265,2022-08-04,2.22,1.66,up,2.21
6266,2022-08-05,2.24,1.68,up,2.24
6267,2022-08-06,2.24,1.73,up,2.24
6268,2022-08-07,2.24,1.74,up,2.24
6269,2022-08-08,2.22,1.73,up,2.24
6270,2022-08-09,2.24,1.73,up,2.17
6271,2022-08-10,2.21,1.73,up,2.17
6272,2022-08-11,2.21,1.82,up,2.2
6273,2022-08-12,2.24,1.83,up,2.24
6274,2022-08-13,2.24,2.04,up,2.24
6275,2022-08-14,2.24,2.19,up,2.24
6276,2022-08-15,2.24,2.17,up,2.21
6277,2022-08-16,2.17,2.17,up,2.21
6278,2022-08-17,2.17,2.17,up,2.28
6279,2022-08-18,2.2,2.17,up,2.44
6280,2022-08-19,2.24,2.19,up,2.42
6281,2022-08-20,2.24,2.17,up,2.42
6282,2022-08-21,2.24,2.2,up,2.42
6283,2022-08-22,2.21,2.18,up,2.42
6284,2022-08-23,2.21,2.18,up,2.42
6285,2022-08-24,2.28,2.18,up,2.54
6286,2022-08-25,2.44,2.18,up,2.5
6287,2022-08-26,2.42,2.22,up,2.51
6288,2022-08-27,2.42,2.11,up,2.51
6289,2022-08-28,2.42,2.14,up,2.51
6290,2022-08-29,2.42,2.34,up,2.43
6291,2022-08-30,2.42,2.34,up,2.4
6292,2022-08-31,2.54,2.34,up,2.49
6293,2022-09-01,2.5,2.23,up,2.61
6294,2022-09-02,2.51,2.19,up,2.61
6295,2022-09-03,2.51,2.16,up,2.61
6296,2022-09-04,2.51,2.22,up,2.61
6297,2022-09-05,2.43,2.24,up,2.61
6298,2022-09-06,2.4,2.24,up,2.52
6299,2022-09-07,2.49,2.24,up,2.51
6300,2022-09-08,2.61,2.22,up,2.5
6301,2022-09-09,2.61,2.24,up,2.51
6302,2022-09-10,2.61,2.21,up,2.51
6303,2022-09-11,2.61,2.21,up,2.51
6304,2022-09-12,2.61,2.24,up,2.5
6305,2022-09-13,2.52,2.24,up,2.52
6306,2022-09-14,2.51,2.24,up,2.55
6307,2022-09-15,2.5,2.24,up,2.53
6308,2022-09-16,2.51,2.17,up,2.54
6309,2022-09-17,2.51,2.17,up,2.54
6310,2022-09-18,2.51,2.2,up,2.54
6311,2022-09-19,2.5,2.24,up,2.53
6312,2022-09-20,2.52,2.24,up,2.52
6313,2022-09-21,2.55,2.24,up,2.53
6314,2022-09-22,2.53,2.21,up,2.54
6315,2022-09-23,2.54,2.21,up,2.8
6316,2022-09-24,2.54,2.28,up,2.8
6317,2022-09-25,2.54,2.44,up,2.8
6318,2022-09-26,2.53,2.42,up,2.8
6319,2022-09-27,2.52,2.42,up,2.54
6320,2022-09-28,2.53,2.42,up,2.51
6321,2022-09-29,2.54,2.42,up,2.55
6322,2022-09-30,2.8,2.42,up,2.68
6323,2022-10-01,2.8,2.54,up,2.68
6324,2022-10-02,2.8,2.5,up,2.68
6325,2022-10-03,2.8,2.51,up,2.68
6326,2022-10-04,2.54,2.51,up,2.78
6327,2022-10-05,2.51,2.51,up,3.11
6328,2022-10-06,2.55,2.43,up,3.12
6329,2022-10-07,2.68,2.4,up,3.07
6330,2022-10-08,2.68,2.49,up,3.07
6331,2022-10-09,2.68,2.61,up,3.07
6332,2022-10-10,2.68,2.61,up,3.05
6333,2022-10-11,2.78,2.61,up,3.08
6334,2022-10-12,3.11,2.61,up,3.07
6335,2022-10-13,3.12,2.61,up,3.13
6336,2022-10-14,3.07,2.52,up,3.1
6337,2022-10-15,3.07,2.51,up,3.1
6338,2022-10-16,3.07,2.5,up,3.1
6339,2022-10-17,3.05,2.51,up,3.13
6340,2022-10-18,3.08,2.51,up,3.14
6341,2022-10-19,3.07,2.51,up,3.12
6342,2022-10-20,3.13,2.5,up,3.07
6343,2022-10-21,3.1,2.52,up,3.04
6344,2022-10-22,3.1,2.55,up,3.04
6345,2022-10-23,3.1,2.53,up,3.04
6346,2022-10-24,3.13,2.54,up,3.19
6347,2022-10-25,3.14,2.54,up,3.08
6348,2022-10-26,3.12,2.54,up,3.03
6349,2022-10-27,3.07,2.53,up,3.04
6350,2022-10-28,3.04,2.52,up,2.99
6351,2022-10-29,3.04,2.53,up,2.99
6352,2022-10-30,3.04,2.54,up,2.99
6353,2022-10-31,3.19,2.8,up,2.97
6354,2022-11-01,3.08,2.8,up,2.99
6355,2022-11-02,3.03,2.8,up,2.98
6356,2022-11-03,3.04,2.8,up,3.09
6357,2022-11-04,2.99,2.54,up,3.07
6358,2022-11-05,2.99,2.51,up,3.07
6359,2022-11-06,2.99,2.55,up,3.07
6360,2022-11-07,2.97,2.68,up,3.07
6361,2022-11-08,2.99,2.68,up,3.03
6362,2022-11-09,2.98,2.68,up,3.03
6363,2022-11-10,3.09,2.68,up,3.02
6364,2022-11-11,3.07,2.78,up,3.02
6365,2022-11-12,3.07,3.11,down,3.02
6366,2022-11-13,3.07,3.12,down,3.02
